utt_id,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act
train_195_4,train_195_4,data/masac_wav16k_clips/train/train_1/audios/train_195_4.wav,0.0,-1.0,MAYA,CS,code_switched,"Oh, taareef please, taareef...",MAYA,MAYA,False,,0,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_195,MAYA,I,4,train_195,0.5,mid_l2,female,,unknown,unknown,i
train_75_1,train_75_1,data/masac_wav16k_clips/train/train_1/audios/train_75_1.wav,0.0,-1.0,MAYA,CS,code_switched,Dil aa gaya gadhe pe to pari kya cheej hai.,MAYA,MAYA,True,connectors,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_75,MAYA,-1,10,train_75,1.0,high_l2,female,,unknown,unknown,i
train_425_0,train_425_0,data/masac_wav16k_clips/train/train_1/audios/train_425_0.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,I hate him. I hate him Momma!,ROSESH,ROSESH,False,,0,True,3,False,,,0,,,train_425,ROSESH,-1,7,train_425,1.0,high_l2,male,,unknown,unknown,-1
train_88_1,train_88_1,data/masac_wav16k_clips/train/train_1/audios/train_88_1.wav,0.0,-1.0,MAYA,CS,code_switched,"Bruce Lee ki gujarathi bahan ka naam kya, 'Rootli'. Uhh, can you believe it.",MAYA,MAYA,True,fillers,4,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_88,MAYA,I,14,train_88,1.0,high_l2,female,,unknown,unknown,i
train_153_2,train_153_2,data/masac_wav16k_clips/train/train_1/audios/train_153_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,han Kyunki Maya ab Tumhe Jeene Nahin Degi,INDRAVARDHAN,INDRAVARDHAN,True,fillers,4,False,0,False,,,0,,,train_153,INDRAVARDHAN,-1,8,train_153,0.0,low_l2,male,,unknown,unknown,-1
train_116_2,train_116_2,data/masac_wav16k_clips/train/train_1/audios/train_116_2.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Kya Kam Aaegi?,MAYA,MAYA,True,connectors,1,False,0,False,,,0,,,train_116,MAYA,-1,3,train_116,0.1666666666666666,low_l2,female,,unknown,unknown,i
train_308_0,train_308_0,data/masac_wav16k_clips/train/train_1/audios/train_308_0.wav,0.0,-1.0,ROSESH,CS,code_switched,"Momma, sea facing room book karvaau, ya city facing?",ROSESH,ROSESH,True,connectors,1,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_308,ROSESH,I,9,train_308,1.0,high_l2,male,,unknown,unknown,-1
train_130_1,train_130_1,data/masac_wav16k_clips/train/train_1/audios/train_130_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Kyu nahi kar sakta!? Aray tabhi uski akal thikaane aaegi!,INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_130,INDRAVARDHAN,-1,10,train_130,1.0,high_l2,male,,unknown,unknown,-1
train_216_11,train_216_11,data/masac_wav16k_clips/train/train_1/audios/train_216_11.wav,0.0,-1.0,SAHIL,CS,code_switched,Shut up! Shut up! Agali baar tum dad ke saamane detergent cake bhi nahi rakhogi!,SAHIL,SAHIL,True,fillers,3,True,2,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_216,SAHIL,I,15,train_216,0.5,mid_l2,male,,unknown,unknown,-1
train_130_0,train_130_0,data/masac_wav16k_clips/train/train_1/audios/train_130_0.wav,0.0,-1.0,SAHIL,CS,code_switched,"Aap mom par harassment ka case nahi kar sakate hai, haan!",SAHIL,SAHIL,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_130,SAHIL,I,11,train_130,1.0,high_l2,male,,unknown,unknown,-1
train_175_1,train_175_1,data/masac_wav16k_clips/train/train_1/audios/train_175_1.wav,0.0,-1.0,SONIYA,HI,monolingual_HI,Hmm.,SONIYA,SONIYA,True,fillers,1,False,0,False,,,0,,,train_175,SONIYA,-1,1,train_175,0.5,mid_l2,female,,unknown,unknown,-1
train_175_0,train_175_0,data/masac_wav16k_clips/train/train_1/audios/train_175_0.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Indravardhan.,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_175,MAYA,-1,1,train_175,0.5,mid_l2,female,,unknown,unknown,i
train_269_4,train_269_4,data/masac_wav16k_clips/train/train_1/audios/train_269_4.wav,0.0,-1.0,MAYA,CS,code_switched,Mujhe Ghar Tak pahuncha do please,MAYA,MAYA,True,fillers,1,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_269,MAYA,I,6,train_269,0.4,mid_l2,female,,unknown,unknown,i
train_308_1,train_308_1,data/masac_wav16k_clips/train/train_1/audios/train_308_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"See facing room book karvaao, aur momma ko uss hotel mein chodne ke baad, usi samundar mein doob marna! Maatru chaaya!",INDRAVARDHAN,INDRAVARDHAN,True,connectors,2,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_308,INDRAVARDHAN,I,21,train_308,1.0,high_l2,male,,unknown,unknown,-1
train_446_2,train_446_2,data/masac_wav16k_clips/train/train_1/audios/train_446_2.wav,0.0,-1.0,SAHIL,CS,code_switched,toh fir iski photographs dekh kar tension unhe hona chaiye isse kyun?,SAHIL,SAHIL,True,connectors,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_446,SAHIL,I,12,train_446,1.0,high_l2,male,,unknown,unknown,-1
train_216_10,train_216_10,data/masac_wav16k_clips/train/train_1/audios/train_216_10.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Pahali baar aksar insaan bhatak jaata hai Sahil. Lekin agali baar...,MONISHA,MONISHA,True,fillers,3,False,0,False,,,0,,,train_216,MONISHA,-1,11,train_216,0.5,mid_l2,female,,unknown,unknown,-1
train_195_5,train_195_5,data/masac_wav16k_clips/train/train_1/audios/train_195_5.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Oh ho ho, fir to sochna padega!",INDRAVARDHAN,INDRAVARDHAN,False,,0,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_195,INDRAVARDHAN,-1,7,train_195,0.5,mid_l2,male,,unknown,unknown,-1
train_116_3,train_116_3,data/masac_wav16k_clips/train/train_1/audios/train_116_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,mein kha Lunga,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_116,INDRAVARDHAN,-1,3,train_116,0.1666666666666666,low_l2,male,,unknown,unknown,-1
train_315_4,train_315_4,data/masac_wav16k_clips/train/train_1/audios/train_315_4.wav,0.0,-1.0,SAHIL,CS,code_switched,fantastic kya baat hai unbelievably brilliant,SAHIL,SAHIL,True,connectors,1,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_315,SAHIL,I,6,train_315,0.8,high_l2,male,,unknown,unknown,-1
train_289_0,train_289_0,data/masac_wav16k_clips/train/train_1/audios/train_289_0.wav,0.0,-1.0,PRIYA,CS,code_switched,ahan you love her so much tch meri baat maano usse bhaga le jao everything is fair in love and war!,PRIYA,PRIYA,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_289,PRIYA,A,21,train_289,1.0,high_l2,female,,unknown,unknown,a
train_425_1,train_425_1,data/masac_wav16k_clips/train/train_1/audios/train_425_1.wav,0.0,-1.0,SAHIL,CS,code_switched,"Dad, dad aap kyu karte hain aisa. Rosesh ke sar par doodh ka glass khali kar ke kya mila aap ko?",SAHIL,SAHIL,True,connectors,2,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_425,SAHIL,I,21,train_425,1.0,high_l2,male,,unknown,unknown,-1
train_88_0,train_88_0,data/masac_wav16k_clips/train/train_1/audios/train_88_0.wav,0.0,-1.0,MAYA,CS,code_switched,"No, I mean, Monisha door to door jaa ke, logonko jokes suna rahi hai! Votes jeetane ke chakkar mein.",MAYA,MAYA,True,fillers,1,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,7,alternational,L2→L1,train_88,MAYA,I,19,train_88,1.0,high_l2,female,,unknown,unknown,i
train_75_0,train_75_0,data/masac_wav16k_clips/train/train_1/audios/train_75_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Kamal hai. Ye moonchho vaali Parul ko 'Chikudi, peppermint, aur K Rustam ki ice-cream', kehata hai",INDRAVARDHAN,INDRAVARDHAN,True,fillers,5,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,8,alternational,L1→L2,train_75,INDRAVARDHAN,I,16,train_75,1.0,high_l2,male,,unknown,unknown,-1
train_231_0,train_231_0,data/masac_wav16k_clips/train/train_1/audios/train_231_0.wav,0.0,-1.0,VITTHAL,CS,code_switched,rosesh Baba Ne 5 Saal Ki Umar Mein hi Kavita likhna Shuru kar diya tha vah apni Har Kavita sabse pahle Mujhe Suna the fir bhi mein Kabhi Koi Shikayat ki?,VITTHAL,VITTHAL,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_231,VITTHAL,-1,31,train_231,1.0,high_l2,male,,unknown,unknown,-1
train_274_0,train_274_0,data/masac_wav16k_clips/train/train_1/audios/train_274_0.wav,0.0,-1.0,ANIRUDH,CS,code_switched,Wonderful! Har aurat ki kahaani!... I mean you know...,ANIRUDH,ANIRUDH,True,fillers,4,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_274,ANIRUDH,I,9,train_274,1.0,high_l2,male,,unknown,unknown,i
train_30_0,train_30_0,data/masac_wav16k_clips/train/train_1/audios/train_30_0.wav,0.0,-1.0,RADHABAI,HI,monolingual_HI,"Sahil baba, aapne mujhe Manthara kaha?",RADHABAI,RADHABAI,True,fillers,1,False,0,False,,,0,,,train_30,RADHABAI,-1,6,train_30,0.5,mid_l2,female,,unknown,unknown,i
train_376_7,train_376_7,data/masac_wav16k_clips/train/train_1/audios/train_376_7.wav,0.0,-1.0,MAYA,HI,monolingual_HI,darling mujhe ! mei toh sirf tumhara dil rakhne ke liye,MAYA,MAYA,True,fillers,2,False,0,False,,,0,,,train_376,MAYA,I,11,train_376,0.7777777777777778,high_l2,female,,unknown,unknown,i
train_188_0,train_188_0,data/masac_wav16k_clips/train/train_1/audios/train_188_0.wav,0.0,-1.0,ROSESH,CS,code_switched,"everybody, pay attention. Sahil bhai, monisha bhabhi, beth jaiye. Dad, shanti diwas pe aap ye wala natak perform kijiega.",ROSESH,ROSESH,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,9,alternational,L2→L1,train_188,ROSESH,"A, I",19,train_188,0.5,mid_l2,male,,unknown,unknown,-1
train_114_1,train_114_1,data/masac_wav16k_clips/train/train_1/audios/train_114_1.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,nahi nahi sahil aisa mat bolo public taali baja rahi thi,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,True,1,False,,,0,,,train_114,INDRAVARDHAN,I,11,train_114,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_396_2,train_396_2,data/masac_wav16k_clips/train/train_1/audios/train_396_2.wav,0.0,-1.0,SAHIL,CS,code_switched,"To kya! Rosesh ko dialogue bolne ki jaroorat hi nahi padti! Vo chupchaap Kismi ke saamne baitha rehata, aur apane aap kabristaan ka feel aa jaata!",SAHIL,SAHIL,True,fillers,5,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_396,SAHIL,I,26,train_396,1.0,high_l2,male,,unknown,unknown,-1
train_217_3,train_217_3,data/masac_wav16k_clips/train/train_1/audios/train_217_3.wav,0.0,-1.0,SAHIL,CS,code_switched,Monisha naakhoon nhi chabaati hai mom...,SAHIL,SAHIL,False,,0,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_217,SAHIL,-1,6,train_217,1.0,high_l2,male,,unknown,unknown,-1
train_385_8,train_385_8,data/masac_wav16k_clips/train/train_1/audios/train_385_8.wav,0.0,-1.0,MONISHA,CS,code_switched,"Aaila! Hum se to kaha ki Hindi words nahi chalenge, aur khud ne Punjabi word banaaya, 'Change'!",MONISHA,MONISHA,True,fillers,5,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,7,alternational,L2→L1,train_385,MONISHA,I,17,train_385,0.8888888888888888,high_l2,female,,unknown,unknown,-1
train_444_0,train_444_0,data/masac_wav16k_clips/train/train_1/audios/train_444_0.wav,0.0,-1.0,JAISHANKAR,HI,monolingual_HI,"Haan, Indravardhan bhi pahale bohot bure kapade pehenta tha.",JAISHANKAR,JAISHANKAR,True,fillers,2,False,0,False,,,0,,,train_444,JAISHANKAR,-1,9,train_444,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_151_1,train_151_1,data/masac_wav16k_clips/train/train_1/audios/train_151_1.wav,0.0,-1.0,BAA,CS,code_switched,"Mai ja rahi hun, mai jaa rahi hu!",BAA,BAA,True,fillers,1,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_151,BAA,-1,8,train_151,1.0,high_l2,female,,unknown,unknown,-1
train_401_0,train_401_0,data/masac_wav16k_clips/train/train_1/audios/train_401_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Oh Rosesh, mila cockroach?",INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_401,INDRAVARDHAN,I,4,train_401,1.0,high_l2,male,,unknown,unknown,-1
train_369_0,train_369_0,data/masac_wav16k_clips/train/train_1/audios/train_369_0.wav,0.0,-1.0,PANDIT,CS,code_switched,"[chants mantras] ab yahan ki pooja puri ho gyi, ab gadi ko kunku lagayiye or haar pehnaiye",PANDIT,PANDIT,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_369,PANDIT,-1,17,train_369,1.0,high_l2,male,,unknown,unknown,-1
train_77_2,train_77_2,data/masac_wav16k_clips/train/train_1/audios/train_77_2.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Aur tumne mujhe bataya nahi?,MAYA,MAYA,True,fillers,4,False,0,False,,,0,,,train_77,MAYA,-1,5,train_77,0.75,high_l2,female,,unknown,unknown,i
train_233_2,train_233_2,data/masac_wav16k_clips/train/train_1/audios/train_233_2.wav,0.0,-1.0,MAYA,CS,code_switched,There what did I tell you? Tumne Sapna hi Dekha Hai. Monisha ka khushboodar khana Lekar Aana sach mein possible hai?,MAYA,MAYA,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_233,MAYA,"A, I",21,train_233,1.0,high_l2,female,,unknown,unknown,i
train_276_2,train_276_2,data/masac_wav16k_clips/train/train_1/audios/train_276_2.wav,0.0,-1.0,MAYA,CS,code_switched,"Sahil! Laash lambi hai, thodi se moti hai, mooncho vaali hai, aur uske chehare par smile hai!",MAYA,MAYA,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_276,MAYA,I,17,train_276,1.0,high_l2,female,,unknown,unknown,i
train_32_2,train_32_2,data/masac_wav16k_clips/train/train_1/audios/train_32_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,haila,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_32,INDRAVARDHAN,-1,1,train_32,0.0,low_l2,male,,unknown,unknown,-1
train_109_4,train_109_4,data/masac_wav16k_clips/train/train_1/audios/train_109_4.wav,0.0,-1.0,ROSESH,CS,code_switched,Matlab Yamraj tra troo tree,ROSESH,ROSESH,True,connectors,2,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_109,ROSESH,-1,5,train_109,0.7142857142857143,high_l2,male,,unknown,unknown,-1
train_215_1,train_215_1,data/masac_wav16k_clips/train/train_1/audios/train_215_1.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Haan?,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_215,MONISHA,-1,1,train_215,0.5,mid_l2,female,,unknown,unknown,-1
train_51_1,train_51_1,data/masac_wav16k_clips/train/train_1/audios/train_51_1.wav,0.0,-1.0,MAYA,CS,code_switched,Yeh Tumhari Tafafdari thi and I am very upset mister junior Indravardhan really. and Monisha agar tum apni middle class Aadat se Baaz Nahin a sakti to please Mujhse Dur Raho.. enjoy your chik wale bhaiya ki vel,MAYA,MAYA,True,fillers,6,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,16,alternational,L1→L2,train_51,MAYA,"A, I",38,train_51,1.0,high_l2,female,,unknown,unknown,i
train_14_1,train_14_1,data/masac_wav16k_clips/train/train_1/audios/train_14_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Maya ab tum is Waqt kahan middle class ki maravat Karne baith gai?,INDRAVARDHAN,INDRAVARDHAN,True,fillers,4,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_14,INDRAVARDHAN,I,13,train_14,1.0,high_l2,male,,unknown,unknown,-1
train_250_1,train_250_1,data/masac_wav16k_clips/train/train_1/audios/train_250_1.wav,0.0,-1.0,MONISHA,CS,code_switched,chappal sunghao sahil chappal sunghao ye lo,MONISHA,MONISHA,True,fillers,1,True,2,False,HI→EN,HI→EN,1,insertional,L1→L2,train_250,MONISHA,-1,7,train_250,0.5,mid_l2,female,,unknown,unknown,-1
train_374_5,train_374_5,data/masac_wav16k_clips/train/train_1/audios/train_374_5.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,Doctor Desai?,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_374,SAHIL,-1,2,train_374,0.75,high_l2,male,,unknown,unknown,-1
train_265_8,train_265_8,data/masac_wav16k_clips/train/train_1/audios/train_265_8.wav,0.0,-1.0,ROSESH,HI,monolingual_HI,Kya? Kya? Kya?,ROSESH,ROSESH,True,connectors,1,True,1,False,,,0,,,train_265,ROSESH,-1,3,train_265,0.7,high_l2,male,,unknown,unknown,-1
train_394_0,train_394_0,data/masac_wav16k_clips/train/train_1/audios/train_394_0.wav,0.0,-1.0,MONISHA,CS,code_switched,Shirt bohot seedhi saadhi hai.,MONISHA,MONISHA,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_394,MONISHA,I,5,train_394,1.0,high_l2,female,,unknown,unknown,-1
train_349_5,train_349_5,data/masac_wav16k_clips/train/train_1/audios/train_349_5.wav,0.0,-1.0,MAYA,CS,code_switched,What do you mean 'Aray waah!'. Ye nahi khaao.,MAYA,MAYA,True,fillers,1,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_349,MAYA,I,9,train_349,0.5714285714285714,mid_l2,female,,unknown,unknown,i
train_228_1,train_228_1,data/masac_wav16k_clips/train/train_1/audios/train_228_1.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,bohot achchha lag raha hai. Balki bohot badiya lag raha hai.,INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,,,0,,,train_228,INDRAVARDHAN,-1,11,train_228,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_29_1,train_29_1,data/masac_wav16k_clips/train/train_1/audios/train_29_1.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Indu rona mat tum...,MAYA,MAYA,True,fillers,1,False,0,False,,,0,,,train_29,MAYA,-1,4,train_29,0.75,high_l2,female,,unknown,unknown,i
train_442_6,train_442_6,data/masac_wav16k_clips/train/train_1/audios/train_442_6.wav,0.0,-1.0,MAYA,CS,code_switched,"Tum apne dad ko nahi jaante, haan!? Akal ko bhi vo yuyu ke yaha chod ke aye ho!?",MAYA,MAYA,True,fillers,3,True,1,False,HI→EN,HI→EN,1,insertional,L1→L2,train_442,MAYA,I,18,train_442,0.8333333333333334,high_l2,female,,unknown,unknown,i
train_134_4,train_134_4,data/masac_wav16k_clips/train/train_1/audios/train_134_4.wav,0.0,-1.0,MONISHA,CS,code_switched,Shaadi ka resignation letter! Tum kis kis ladki ko ghar Lekar Aaye The pallavee doctor Kiran Prerna aur,MONISHA,MONISHA,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,8,alternational,L1→L2,train_134,MONISHA,I,18,train_134,1.0,high_l2,female,,unknown,unknown,-1
train_191_1,train_191_1,data/masac_wav16k_clips/train/train_1/audios/train_191_1.wav,0.0,-1.0,ROSESH,CS,code_switched,"kachare ke dher ko choomata firta ho, mumbai ke sadak pe ghoomata firta ho, 'bhow whow! bhow, whow!'",ROSESH,ROSESH,True,fillers,2,True,2,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_191,ROSESH,-1,18,train_191,1.0,high_l2,male,,unknown,unknown,-1
train_213_7,train_213_7,data/masac_wav16k_clips/train/train_1/audios/train_213_7.wav,0.0,-1.0,MONISHA,CS,code_switched,aap support karenge na daddy ji?,MONISHA,MONISHA,False,,0,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_213,MONISHA,I,6,train_213,1.0,high_l2,female,,unknown,unknown,-1
train_256_7,train_256_7,data/masac_wav16k_clips/train/train_1/audios/train_256_7.wav,0.0,-1.0,SAHIL,CS,code_switched,"Jaroorat padegi maa, aage chal ke inn kamino ki nazar kamzoor to hone hi vaali hai... Lower stall ki peheli row mein baith ke picture jo dekhte hai, kaminey!",SAHIL,SAHIL,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,10,alternational,L1→L2,train_256,SAHIL,I,29,train_256,0.75,high_l2,male,,unknown,unknown,-1
train_337_3,train_337_3,data/masac_wav16k_clips/train/train_1/audios/train_337_3.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,Nahi!,SAHIL,SAHIL,True,fillers,1,False,0,False,,,0,,,train_337,SAHIL,-1,1,train_337,0.8333333333333334,high_l2,male,,unknown,unknown,-1
train_1_0,train_1_0,data/masac_wav16k_clips/train/train_1/audios/train_1_0.wav,0.0,-1.0,VITTHAL,CS,code_switched,"Arey aajkal to Chhoti Chhoti Baton per gussa karne Lag Gai Hai. parso mein sirf ek ghanta kam per late aya to mujhe dantne Lag Gai. ""vitthal ya Sarkari office hai? Vitthal Tum government servant ho?"". bhala aap hi sochiye Ek izzatdaar, Imaandaar aadami ko government servant Bulana acchi baat hai?",VITTHAL,VITTHAL,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,16,alternational,L1→L2,train_1,VITTHAL,I,51,train_1,1.0,high_l2,male,,unknown,unknown,-1
train_129_1,train_129_1,data/masac_wav16k_clips/train/train_1/audios/train_129_1.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Yes of course! Absolutely!,MAYA,MAYA,True,connectors,1,False,0,False,,,0,,,train_129,MAYA,-1,4,train_129,1.0,high_l2,female,,unknown,unknown,i
train_270_4,train_270_4,data/masac_wav16k_clips/train/train_1/audios/train_270_4.wav,0.0,-1.0,SAHIL,CS,code_switched,Ye chhole hai!? Ye paraathe hai!?,SAHIL,SAHIL,True,connectors,1,True,2,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_270,SAHIL,-1,6,train_270,0.7777777777777778,high_l2,male,,unknown,unknown,-1
train_235_4,train_235_4,data/masac_wav16k_clips/train/train_1/audios/train_235_4.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Dekho bete, wo jo Picasso ki paintain hain na, wo humaare MF Hussain ne banayi hain",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_235,INDRAVARDHAN,I,16,train_235,1.0,high_l2,male,,unknown,unknown,-1
train_354_0,train_354_0,data/masac_wav16k_clips/train/train_1/audios/train_354_0.wav,0.0,-1.0,STRANGER,CS,code_switched,design toh bohot achi hai kahan se li?,STRANGER,STRANGER,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_354,STRANGER,I,8,train_354,1.0,high_l2,unknown,,unknown,unknown,i
