,name,Transcript,English Translation,LID_tags,Language,Type of code-switching
99,train_385_8.wav,"Aaila! Hum se to kaha ki Hindi words nahi chalenge, aur khud ne Punjabi word banaaya, 'Change'!","Ayla! He told us that Hindi words would not work, and he himself created a Punjabi word, 'change'!","['EN', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'OTHER', 'OTHER']",CSW,I
100,train_444_0.wav,"Haan, Indravardhan bhi pahale bohot bure kapade pehenta tha.","Yes, Indravardhan also used to wear very bad clothes earlier.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
101,train_151_1.wav,"Mai ja rahi hun, mai jaa rahi hu!","I am going, I am going!","['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
102,train_401_0.wav,"Oh Rosesh, mila cockroach?","Oh Rosesh, found a cockroach?","['EN', 'EN', 'OTHER', 'HI', 'EN', 'OTHER']",CSW,I
103,train_369_0.wav,"[chants mantras] ab yahan ki pooja puri ho gyi, ab gadi ko kunku lagayiye or haar pehnaiye","[Chants Mantras] Now the puja here is over, now ring the cart and garland it.","['OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,-1
104,train_77_2.wav,Aur tumne mujhe bataya nahi?,And you didn't tell me?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
105,train_233_2.wav,There what did I tell you? Tumne Sapna hi Dekha Hai. Monisha ka khushboodar khana Lekar Aana sach mein possible hai?,There what did I tell you? You have only dreamed. Is it really possible for Monisha to bring aromatic food?,"['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,"A, I"
106,train_276_2.wav,"Sahil! Laash lambi hai, thodi se moti hai, mooncho vaali hai, aur uske chehare par smile hai!","Sahil! The corpse is tall, has a little pearl, has a moustache, and has a smile on its face!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
107,train_32_2.wav,haila,Haila,['HI'],HI,-1
108,train_109_4.wav,Matlab Yamraj tra troo tree,Meaning Yamraj tra troo tree,"['HI', 'HI', 'HI', 'EN', 'EN']",CSW,-1
109,train_215_1.wav,Haan?,Yes?,"['HI', 'OTHER']",HI,-1
110,train_51_1.wav,Yeh Tumhari Tafafdari thi and I am very upset mister junior Indravardhan really. and Monisha agar tum apni middle class Aadat se Baaz Nahin a sakti to please Mujhse Dur Raho.. enjoy your chik wale bhaiya ki vel,"it was your mistake and I am very upset mister junior Indravardhan really. And Monisha, if you are not afraid of your middle class habit, please stay away from me.. enjoy your chick It's brother's time.","['HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,"A, I"
111,train_14_1.wav,Maya ab tum is Waqt kahan middle class ki maravat Karne baith gai?,"Maya, where have you sat at this time to curse the middle class?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
112,train_250_1.wav,chappal sunghao sahil chappal sunghao ye lo,"Smell the slippers, Sahil, smell the slippers, take this.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN']",CSW,-1
113,train_374_5.wav,Doctor Desai?,Doctor Desai?,"['EN', 'EN', 'OTHER']",EN,-1
114,train_265_8.wav,Kya? Kya? Kya?,What? What? What?,"['HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",HI,-1
115,train_394_0.wav,Shirt bohot seedhi saadhi hai.,The shirt is very simple.,"['EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
116,train_349_5.wav,What do you mean 'Aray waah!'. Ye nahi khaao.,What do you mean 'Aray wow!' Don't eat this.,"['EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'OTHER', 'OTHER', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
117,train_228_1.wav,bohot achchha lag raha hai. Balki bohot badiya lag raha hai.,Looks very good. Rather it looks very nice.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
118,train_29_1.wav,Indu rona mat tum...,Indu don't cry...,"['HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
119,train_442_6.wav,"Tum apne dad ko nahi jaante, haan!? Akal ko bhi vo yuyu ke yaha chod ke aye ho!?","You don't know your dad, yes!? Have you left the famine behind at Yuyu's place?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
120,train_134_4.wav,Shaadi ka resignation letter! Tum kis kis ladki ko ghar Lekar Aaye The pallavee doctor Kiran Prerna aur,Marriage resignation letter! Which girl did you bring home Pallavi Dr Kiran Prerna and,"['HI', 'HI', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI']",CSW,I
121,train_191_1.wav,"kachare ke dher ko choomata firta ho, mumbai ke sadak pe ghoomata firta ho, 'bhow whow! bhow, whow!'","You go around kissing heaps of garbage, roaming on the streets of Mumbai, 'Wow! The feeling, whoa!'","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'OTHER']",CSW,-1
122,train_213_7.wav,aap support karenge na daddy ji?,"Will you support me, daddy?","['HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I
123,train_256_7.wav,"Jaroorat padegi maa, aage chal ke inn kamino ki nazar kamzoor to hone hi vaali hai... Lower stall ki peheli row mein baith ke picture jo dekhte hai, kaminey!","Mother, there will be a need, these scoundrels are going to have weak eyesight in the future... Those scoundrels who watch movies while sitting in the first row of the lower stall!","['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I
124,train_337_3.wav,Nahi!,No!,"['HI', 'OTHER']",HI,-1
125,train_1_0.wav,"Arey aajkal to Chhoti Chhoti Baton per gussa karne Lag Gai Hai. parso mein sirf ek ghanta kam per late aya to mujhe dantne Lag Gai. ""vitthal ya Sarkari office hai? Vitthal Tum government servant ho?"". bhala aap hi sochiye Ek izzatdaar, Imaandaar aadami ko government servant Bulana acchi baat hai?","These days we have started getting angry at even the smallest baton. In the past few days he came late by just an hour and started scolding me. ""Vitthal is this a government office? Vitthal are you a government servant?"" What do you think, is it right to call a respectable, honorable man a government servant?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'OTHER', 'OTHER', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
126,train_129_1.wav,Yes of course! Absolutely!,Yes of course! Absolutely!,"['EN', 'EN', 'EN', 'OTHER', 'EN', 'OTHER']",EN,-1
127,train_270_4.wav,Ye chhole hai!? Ye paraathe hai!?,This is chickpeas!? These are parathas!?,"['HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
128,train_235_4.wav,"Dekho bete, wo jo Picasso ki paintain hain na, wo humaare MF Hussain ne banayi hain","Look son, those Picasso pants were made by our Muff Hussain.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI']",CSW,TODO
129,train_354_0.wav,design toh bohot achi hai kahan se li?,"The design is so nice, where did you get it from?","['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
130,train_91_1.wav,"Vo to mujhe giragit dene vaala tha. Fir maine hi socha, ki giragit kis kaam aaega.","He was going to give me chameleon. Then I thought, what would be the use of a chameleon?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
131,train_311_0.wav,arey Monisha tum abhi tak Jinda Ho,hey monisha you are still alive,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,-1
132,train_290_1.wav,To kya karu? Ye machchhar cockroach vagera mujhase pooch ke andar guste hai kya!,"So what should I do? Do these mosquitoes, cockroaches etc. enter inside asking for me?","['HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
133,train_405_4.wav,Mai Rosesh ki baat kar rahi thi!,May was talking about Roses!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
134,train_249_0.wav,"ishtehar, sahil wapas a jaye isliye maine ishtehar chhapwaya hai","Advertisement, I have got the advertisement printed so that Sahil comes back.","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,-1
135,train_48_0.wav,"Hi mom, good morning dad.","Hi mom, good morning dad.","['EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
136,train_370_1.wav,"Sorry dad, lekin mai romantic bakwaas nahi bhej sakta.","Sorry dad, but I can't send romantic crap.","['EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
137,train_148_0.wav,"Bhai, ye aapke painting ko khatam hone mein kitne din lagenge?","Brother, how many days will it take to finish your painting?","['HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
138,train_3_2.wav,"I'll tell you... Tumhaari kavita mein ek to, 1st shabdh boora tha, baad mein 2nd shabdh bhi boora tha... 3rd, 4th, 5th haala ki itne boore nahi the... 6th, 7th, 8th, haan, correct, vo bhi boore the.... Lekin, lekin, Rosesh, 9th, 10th, 11th, bohot boore the!","I'll tell you... In your poem, the 1st word was boring, then the 2nd word was also boring... 3rd, 4th, 5th even it was not that boring... 6th, 7th, 8th, yes , correct, that too boore the.... But, but, Rosesh, 9th, 10th, 11th, bohot boore the!","['EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'OTHER']",CSW,"A, I"
139,train_335_1.wav,No!,No!,"['EN', 'OTHER']",EN,-1
140,train_211_5.wav,Cough!,Cough!,"['EN', 'OTHER']",EN,-1
141,train_80_4.wav,Okay.,Okay.,"['EN', 'OTHER']",EN,-1
142,train_313_2.wav,"wohin, jo tum artificial silk ki salwar camiz par pehenti ho.wo bhi mujhe popat kaka ne diya tha. mein unki ladli thi.",The artificial silk salwar kameez that you wear was also given to me by Popat Kaka. I was his darling.,"['HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
143,train_418_1.wav,Kaise lagi?,How did you like it?,"['HI', 'HI', 'OTHER']",HI,-1
144,train_272_6.wav,"Oh, Monisha it's 'You're welcome', 'Mention not' is pathetically middle class!","Oh, Monisha it's 'You're welcome', 'Mention not' is pathetically middle class!","['EN', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
145,train_60_1.wav,"well, iska matlab yahi hai na monisha or us patang ke beech kuch... you know pech lad gye ho... shayad. Monisha ab tumse mentally door jaa rhi hai. Shayad wo tumhare sath nhi rehna chah rhi or...","well, what it means is that Monisha or us are somewhere between the kites... you know what is going on... maybe. Monisha has mentally gone to the door since then. Maybe I don't want to stay with you or...","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
146,train_261_1.wav,"Haan haan, vo bhais jaisa dikhata hai vo?","Yes yes, he looks like a buffalo?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
147,train_46_2.wav,Kya! pakode bane hai! Mai bhi khaaunga!,What! Pakodas are ready! I will eat it too!,"['HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
148,train_326_6.wav,"Jab tum khud apane paida hone pe royi thi ki,""He bhagwaan! Mai kyu paida ho gayi!"", to...","When you yourself cried when you were born, ""Oh God! Why was I born?"", then...","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'OTHER', 'OTHER', 'EN', 'OTHER']",CSW,-1
149,train_25_1.wav,I know vo yahan ayi thi,I know she came here,"['EN', 'EN', 'HI', 'HI', 'HI', 'HI']",CSW,A
150,train_224_1.wav,It's all right momma. I'll be fine.,It's all right momma. I'll be fine.,"['EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,I
151,train_358_0.wav,Lekin inpar to ab spray ka bhi asar nahi hota!,But now even spray has no effect on them!,"['HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
152,train_430_0.wav,"Haan, aur Maya desi daaru center ke bagal mein hi, Akhbar kabaadivaale ki dukaan hai!","Yes, and next to Maya Desi Daru Centre, there is a newspaper scrap dealer's shop!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
153,train_416_3.wav,Unhen Aadha poona Ghanta do teen din lagte Honge Shayad.,"It would probably take them half an hour, two or three days.","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
154,train_160_1.wav,chi chi chi rhym e galat hai.jhamkukdi ke sath Puri Nahin ja raha hai bhabhi.,Chi Chi Chi Rahim is wrong. Bhabhi is not going with Jhanukadi.,"['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,TODO
155,train_125_1.wav,pata haina ye jaanwaro ka doctor hippopotamus ki delivery aadhi chodke yahan aaya hai,"Do you know, this animal doctor has come here after leaving the delivery of the hippopotamus halfway.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I
156,train_146_2.wav,"It's the electronic revolution, baby. Alarm clock ki jarurat hi nahi hai. Chalo utho! Jogging ke liye jaana hai!","It's the electronic revolution, baby. There is no need for an alarm clock. Let's get up! Have to go jogging!","['EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,"A, I"
157,train_381_1.wav,"Vo bhi ho jaaega Sahil. Bas ek baar daddy ji apani indriyon par kaabu paa le na, to sab ho jaaega!","That too will become Sahil. Just once daddy ji controls his senses, everything will be done!","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
158,train_239_4.wav,Vah samajh Jaenge lekin Maya Suno Na Tu Sati Savitri Ki Tarah unke Piche Mere Pran Wapas Lene aaogi na?,"He will understand but listen Maya, you will come after him like Sati Savitri to take my life back, right?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
159,train_27_3.wav,Monisha ne kapade nahi istri kiye honge.,Monisha must not have ironed the clothes.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
160,train_263_3.wav,But playing scrabble is not a joke Indravardhan! Bada intelligent game hai mushkil...,But playing Scrabble is not a joke Indravardhan! It is a very intelligent game and it is difficult...,"['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,"A, I"
161,train_283_6.wav,achcha abhi tsk taye nehi kiya apne?,"Okay, haven't you decided on your date yet?","['HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
162,train_82_6.wav,"baad me. jar hum jhopri pe jayenge na rahne ko, unha sunana. kyunki uha pe na TV hoga, na radio hoga. Toh isse behtar entertainment aur keya ho sakte hai!","Later. Jar, we will go to the hut to stay and listen to them. Because there will be neither TV nor radio there. So what can be better entertainment than this?","['HI', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
163,train_44_0.wav,What!? Matlab aapne jo 4.5 ghante lambi kavita sunai vo aadhi thi?,"Well, that's why Mrs. Wadiya has partial paralysis, people are dying in her restaurant, her house has been burglarized three times, and her son Freddie has run away with the maid!","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,O
164,train_361_4.wav,Tum abhi Gai thi na rosesh ke Kamre Mein Safai karne Seeta Aur Geeta?,You just went to Rosesh's room to clean Sita and Geeta?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
165,train_159_5.wav,Aur chaaro dibbe aap mere yaha bhejenge!,And you will send all four boxes to my place!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
166,train_245_0.wav,Namaste,Hello,['HI'],HI,-1
167,train_324_4.wav,"Kisi bhi cheej ka 'bhao' karana vo ek bilakul middle class samajhati hai, samajhe tum! 'Bhao' kutta, 'Bhao bhao' kutta, got the joke!","To 'feel' anything, she considers it to be completely middle class, you understand! 'Bhav' dog, 'Bhav Bhav' dog, Got the jokes!","['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'OTHER', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,I
168,train_414_1.wav,"Chinta ki koi baat nahi hai, vo vaapas aa jaaega.","No need to worry, he will be back.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
169,train_432_2.wav,"Aray pagali! Ye bhare hue dabbe hai. Tumhe chupaane ke liye de raha hu, saabun rakhaane ke liye nahi!","Hey crazy lady! These are full boxes. I am giving it to you to hide, not to keep the soap!","['HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
170,train_200_0.wav,momma ye hai rita,Mom this is Rita,"['EN', 'EN', 'HI', 'HI']",CSW,-1
171,train_144_0.wav,kab aadhe ghante ke andar andar Meri dateline khatm Ho Jaane Wali Hai Fir Bhi Week magazine Nahin chalega mere upar article,"When my deadline is going to end within half an hour, yet the Week magazine will not run an article on me.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,I
172,train_349_8.wav,"Mujhe biscuit khani hai, usaki lungi thodi khaani hai.","I have a story about biscuits, I want to eat some of his lungi.","['HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
173,train_101_0.wav,"Dad, aap ko excitement nahi hai aap ke kisi old friend ko milne ki?","Dad, aren't you excited to meet an old friend of yours?","['EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
174,train_127_3.wav,"Hum saab yahi rahenge, aur dekhenge, ek bete apka kroor aur ghamandi baap ko kaise harata hai!",We all will stay here and see how a son defeats your cruel and arrogant father!,"['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
175,train_84_0.wav,Arey Mummy Ji bhaiya Ji Ne Iske 10 rupaye Liye aur extra Puri Nahin Dali mein Khud Hi jaati hun.,"Hey mom, bhaiya ji took 10 rupees for this and I don't want to pay extra, I go myself.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
176,train_339_1.wav,"Aray, aisa kuch nahi hoga Sahil ko, aur agar kuch hua to mai dekh lungi use.","Hey, nothing like this will happen to Sahil, and if anything happens I will see to it.","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
177,train_429_1.wav,"Umm, haan.., Infact unhone hi kaha ki mai mom ko kisi relaxed atmosphere mein le aau, taaki you know, vo khul kar baat kar sake...","Um, yes.., in fact he himself said that I should bring mother in a relaxed atmosphere, so that you know, she can talk openly...","['EN', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
178,train_265_5.wav,"Aye, dekho, dekho!","Hey, look, look!","['EN', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
179,train_304_1.wav,Towel!?,Towel!?,"['EN', 'OTHER']",EN,-1
180,train_367_2.wav,"Monisha beta, ye 'Aaila' tak to theek tha, but this 'Aaichi' is categorically middle class.","Monisha beta, this 'Aaila' was till the time, but this 'Aaichi' is categorically middle class.","['HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,"A, I"
181,train_341_1.wav,Monisha Ghar chhodkar Chali gai,Monisha left home,"['HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
182,train_374_8.wav,Haan matlab...,yes means...,"['HI', 'HI', 'OTHER']",HI,-1
183,train_179_0.wav,Ye kahani humaare family ki kahani hohi nahi sakti bhai.,"This story cannot be the story of our family, brother.","['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
184,train_184_0.wav,Tumane fir se apane cheeze mere cupboard mein rakh de hai!,You've put your things in my cupboard again!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
